2660	14.1	4.2	4.4	chr2	89264589	89265086 (	153934287	)	#NAME?	LTR/ERV1		1     49	7     (0	) 497842	0
1612	21.6	5.2	2.5	chr2	89265087	89265422 (	153933951	)	#NAME?	LTR/ERV1	11	3     45	7     (4	) 497841	0
246	20.4	0	0	chr2	89265432	89265485 (	153933888	)	#NAME?	LTR/ERVL	42	1     47	4    (29	) 497840	0
25	0	0	0	chr2	89266739	89266763 (	153932610	)	#NAME?	Low_complexity		1      2	5     (0	) 497843	0
1400	25.9	3	1.8	chr2	89276774	89277276 (	153922097	)	C L1MC4a	LINE/L1	(11	)    787	1    736	3 497854	0
2524	7.4	0	0	chr2	89278951	89279249 (	153920124	)	C AluY	SINE/Alu	(12	)     29	9	1 497855	0
1334	21.8	5.2	6.3	chr2	89290632	89290738 (	153908635	)	#NAME?	LTR/ERV1		3     11	2   (349	) 497870	0
2813	14.7	3.8	0	chr2	89290739	89291215 (	153908158	)	#NAME?	LTR/ERV1		1     49	5     (2	) 497871	0
1334	21.8	5.2	6.3	chr2	89291216	89291567 (	153907806	)	#NAME?	LTR/ERV1	11	3     45	7     (4	) 497870	0
279	19.3	0	0	chr2	89291576	89291632 (	153907741	)	#NAME?	LTR/ERVL	41	8     47	4    (29	) 497869	0
26	0	0	0	chr2	89292872	89292897 (	153906476	)	#NAME?	Low_complexity		1      2	6     (0	) 497872	0
1399	23.1	5.4	2	chr2	89308195	89308301 (	153891072	)	#NAME?	LTR/ERV1		1     11	5   (346	) 497887	0
2908	14.1	2.9	0	chr2	89308302	89308784 (	153890589	)	#NAME?	LTR/ERV1		1     49	7     (0	) 497888	0
1399	23.1	5.4	2	chr2	89308785	89309118 (	153890255	)	#NAME?	LTR/ERV1	11	6     45	7     (4	) 497887	0
231	22.2	0	0	chr2	89309130	89309183 (	153890190	)	#NAME?	LTR/ERVL	42	1     47	4    (29	) 497886	0
1409	21.2	0.3	0.3	chr2	89325284	89325590 (	153873783	)	#NAME?	DNA/TcMar-Tigg	er	3     3	09    (5	7) 49790	5       0
1334	31.6	6.4	4	chr2	89325595	89326359 (	153873014	)	C L1M4a1	LINE/L1	(1738	)     84	1      5	9 497903	0
1833	21.9	5	1.8	chr2	89338422	89338529 (	153860844	)	#NAME?	LTR/ERV1		1     11	2   (349	) 497922	0
3179	13.2	2.6	3	chr2	89338530	89339028 (	153860345	)	#NAME?	LTR/ERV1		1     49	7     (0	) 497923	0
1833	21.9	5	1.8	chr2	89339029	89339361 (	153860012	)	#NAME?	LTR/ERV1	11	3     45	6     (5	) 497922	0
280	20.4	0	0	chr2	89339372	89339425 (	153859948	)	#NAME?	LTR/ERVL	42	1     47	4    (29	) 497921	0
229	28.6	5.9	3.9	chr2	89340519	89340620 (	153858753	)	#NAME?	LINE/L1	778	8    789	1   (151	) 497924	0
26	0	0	0	chr2	89340687	89340712 (	153858661	)	#NAME?	Low_complexity		1      2	6     (0	) 497925	0
1493	22.6	9.3	1.9	chr2	89344222	89344329 (	153855044	)	#NAME?	LTR/ERV1		1     11	2   (349	) 497934	0
3213	12.9	3.5	0	chr2	89344330	89344809 (	153854564	)	#NAME?	LTR/ERV1		1     49	7     (0	) 497935	0
1493	22.6	9.3	1.9	chr2	89344810	89345129 (	153854244	)	#NAME?	LTR/ERV1	11	3     46	1     (0	) 497934	0
243	24.6	0	0	chr2	89345134	89345190 (	153854183	)	#NAME?	LTR/ERVL	41	8     47	4    (29	) 497936	0
287	30.4	2	0	chr2	89346286	89346387 (	153852986	)	#NAME?	LINE/L1	778	8    789	1   (151	) 497937	0
1560	20.7	0.3	0.3	chr2	89383294	89383599 (	153815774	)	#NAME?	DNA/TcMar-Tigg	er	3     3	08    (5	8) 49796	7       0
1601	31.9	6.1	3.9	chr2	89383605	89384372 (	153815001	)	C L1M4a1	LINE/L1	(1738	)     84	1      5	7 497965	0
253	17.7	4.8	1.6	chr2	89384456	89384518 (	153814855	)	#NAME?	LINE/L1	624	9    631	3  (1569	) 497968	0
1679	22	4.9	2.5	chr2	89398068	89398174 (	153801199	)	#NAME?	LTR/ERV1		3     11	2   (349	) 497983	0
2672	15.2	3.1	1	chr2	89398175	89398659 (	153800714	)	#NAME?	LTR/ERV1		1     49	5     (2	) 497984	0
1679	22	4.9	2.5	chr2	89398660	89398999 (	153800374	)	#NAME?	LTR/ERV1	11	3     46	1     (0	) 497983	0
271	18.9	0	0	chr2	89399006	89399058 (	153800315	)	#NAME?	LTR/ERVL	42	2     47	4    (29	) 497985	0
28	0	0	0	chr2	89400317	89400344 (	153799029	)	#NAME?	Low_complexity		1      2	8     (0	) 497986	0
1518	23.4	4.7	1.8	chr2	89415551	89415658 (	153783715	)	#NAME?	LTR/ERV1		1     11	5   (346	) 498010	0
3008	13.3	3.3	0	chr2	89415659	89416139 (	153783234	)	#NAME?	LTR/ERV1		1     49	7     (0	) 498011	0
1518	23.4	4.7	1.8	chr2	89416140	89416474 (	153782899	)	#NAME?	LTR/ERV1	11	6     45	7     (4	) 498010	0
245	22.2	0	0	chr2	89416484	89416537 (	153782836	)	#NAME?	LTR/ERVL	42	1     47	4    (29	) 498012	0
27	0	0	0	chr2	89417801	89417827 (	153781546	)	#NAME?	Low_complexity		1      2	7     (0	) 498013	0
742	27.7	7.4	3.8	chr2	89441195	89441775 (	153757598	)	C L1MC4a	LINE/L1	(1416	)    473	0    412	9 498035	0
3523	13	2.6	0.1	chr2	89457641	89458315 (	153741058	)	C L1PB2	LINE/L1	(706	)    544	5    474	8 498054	0
4583	10.9	0.8	1.8	chr2	89458316	89459036 (	153740337	)	#NAME?	LINE/L1	543	8    615	1     (0	) 498054	0
3523	14	3.7	0.1	chr2	89459037	89459052 (	153740321	)	C L1PB	LINE/L1	(1399	)    474	7    473	2 498054	0
1060	35.8	4	1.3	chr2	89460140	89460766 (	153738607	)	#NAME?	LTR/ERVL	255	6    326	3  (2391	) 498055	0
2100	17.5	8.3	0.2	chr2	89511414	89511820 (	153687553	)	C LTR47A	LTR/ERVL	(11	)     44	1	2 498113	0
1250	29.6	4.7	2.1	chr2	89511833	89512409 (	153686964	)	#NAME?	LINE/L1	547	7    606	8    (94	) 498110	0
423	0	0	0	chr2	89513858	89513904 (	153685469	)	+ (TAGA)n	Simple_repeat		3      4	9     (0	) 498114	0
22	8	0	0	chr2	89519969	89520018 (	153679355	)	#NAME?	Low_complexity		1      5	0     (0	) 498123	0
2098	13.4	0.7	0	chr2	89520243	89520548 (	153678825	)	#NAME?	SINE/Alu		2     30	9     (3	) 498124	0
21	3.6	0	0	chr2	89521556	89521583 (	153677790	)	#NAME?	Low_complexity		1      2	8     (0	) 498125	0
2182	10.7	1	0.7	chr2	89532677	89532976 (	153666397	)	C AluSx	SINE/Alu	(11	)     30	1	1 498136	0
225	35.5	1.3	0	chr2	89543199	89543274 (	153656099	)	C MamGypLTR2	c     LTR/Gypsy	(675	)     39	3     31	7 498145	0
6000	9.9	1.3	0.3	chr2	89566103	89566858 (	153632515	)	C L1PA10	LINE/L1	(676	)    549	2    474	2 498184	0
3888	12.2	4.5	2.4	chr2	89595472	89596098 (	153603275	)	C LTR9B	LTR/ERV1	(0	)     64	4	5 498219	0
745	15.6	0	0	chr2	89596153	89596261 (	153603112	)	#NAME?	t     LTR/ERVL	499	4    510	2   (945	) 498220	0
756	13.2	0	0	chr2	89596690	89596795 (	153602578	)	C LTR8	LTR/ERV1	(0	)     69	1     58	6 498221	0
372	7.4	3.7	0	chr2	89596798	89596851 (	153602522	)	C LTR8	LTR/ERV1	(671	)      5	6	1 498221	0
2084	11.8	0.3	1.4	chr2	89597832	89598128 (	153601245	)	C AluSx	SINE/Alu	(18	)     29	4	1 498222	0
226	27.7	11.5	4.7	chr2	89618046	89618193 (	153581180	)	C MER5A1	DNA/hAT-Charli	e     (5	)     16	1	4 498246	0
829	18.3	1.5	0.8	chr2	89618319	89618449 (	153580924	)	C AluJo	SINE/Alu	(180	)     13	2	1 498247	0
282	27.2	2.4	2.4	chr2	89618669	89618751 (	153580622	)	#NAME?	LTR/ERVL	4	4     12	6   (503	) 498248	0
944	19.5	0.6	0.6	chr2	89629545	89629713 (	153569660	)	#NAME?	SINE/Alu		1     16	9   (143	) 498260	0
245	14	3.9	2	chr2	89890731	89890781 (	153308592	)	C MLT1L	LTR/ERVL-MaLR	(432	)     17	8     12	7 498287	0
858	19.5	0.6	0.6	chr2	89891461	89891629 (	153307744	)	C AluJb	SINE/Alu	(143	)     16	9	1 498288	0
278	27.2	2.4	2.4	chr2	89902421	89902503 (	153296870	)	C LTR33C	LTR/ERVL	(503	)     12	6      4	4 498300	0
768	18.3	1.5	0.8	chr2	89902723	89902853 (	153296520	)	#NAME?	SINE/Alu		1     13	2   (180	) 498301	0
2099	11.4	0.3	1.4	chr2	89922917	89923213 (	153276160	)	#NAME?	SINE/Alu		1     29	4    (18	) 498326	0
372	7.4	3.7	0	chr2	89924194	89924247 (	153275126	)	0	LTR/ERV1		1      5	6   (671	) 498327	0
756	13.2	0	0	chr2	89924250	89924355 (	153275018	)	0	LTR/ERV1	58	6     69	1     (0	) 498327	0
733	16.5	0	0	chr2	89924784	89924892 (	153274481	)	C HERVL18-in	t     LTR/ERVL	(945	)    510	2    499	4 498328	0
3836	12.6	4.5	2.4	chr2	89924947	89925573 (	153273800	)	#NAME?	LTR/ERV1		5     64	4     (0	) 498329	0
6014	9.8	1.3	0.3	chr2	89954255	89955010 (	153244363	)	#NAME?	LINE/L1	474	2    549	2   (676	) 498366	0
2128	10.9	1	0.7	chr2	89987769	89988062 (	153211311	)	#NAME?	SINE/Alu		1     29	5    (17	) 498409	0
21	3.6	0	0	chr2	89999154	89999181 (	153200192	)	#NAME?	Low_complexity		1      2	8     (0	) 498420	0
2081	14.1	0.7	0	chr2	90000194	90000499 (	153198874	)	C AluSx1	SINE/Alu	(3	)     30	9	2 498421	0
22	8	0	0	chr2	90000724	90000773 (	153198600	)	#NAME?	Low_complexity		1      5	0     (0	) 498422	0
243	30.4	1.2	1.2	chr2	90026511	90026590 (	153172783	)	#NAME?	c     LTR/Gypsy	31	4     39	3   (675	) 498450	0
2579	23.3	2.4	7.1	chr2	90027588	90028069 (	153171304	)	C L1MA9	LINE/L1	(38	)    627	4    582	4 498453	0
1818	11.8	3.9	4.6	chr2	90028070	90028349 (	153171024	)	#NAME?	SINE/Alu		1     27	8    (34	) 498454	0
183	4.2	0	0	chr2	90028357	90028380 (	153170993	)	+ (TAA)n	Simple_repeat		1      2	4     (0	) 498455	0
2579	23.3	2.4	7.1	chr2	90028381	90028415 (	153170958	)	C L1MA9	LINE/L1	(489	)    582	3    579	4 498453	0
198	0	0	0	chr2	90028416	90028437 (	153170936	)	+ (TG)n	Simple_repeat		1      2	2     (0	) 498456	0
2579	23.8	2.8	6.7	chr2	90028438	90028822 (	153170551	)	C L1MA9	LINE/L1	(361	)    579	3    539	8 498453	0
912	29.9	11.3	1.4	chr2	90029339	90030043 (	153169330	)	#NAME?	LINE/L1	412	3    489	7  (1249	) 498457	0
1065	29	9.5	3.3	chr2	90030036	90030312 (	153169061	)	#NAME?	LINE/L1	537	7    570	0   (473	) 498457	0
1049	35.8	4	1.3	chr2	90059465	90060091 (	153139282	)	C ERVL-E-int	LTR/ERVL	(2391	)    326	3    255	6 498488	0
4434	11.9	0.8	1.8	chr2	90061189	90061905 (	153137468	)	C L1PB2	LINE/L1	(4	)    614	7    543	8 498489	0
3537	12.4	2.7	0.1	chr2	90061906	90062580 (	153136793	)	#NAME?	LINE/L1	474	8    544	5   (706	) 498489	0
749	28.3	6.9	3.6	chr2	90078593	90079175 (	153120198	)	#NAME?	LINE/L1	412	9    473	0  (1416	) 498505	0
27	0	0	0	chr2	90121139	90121165 (	153078208	)	#NAME?	Low_complexity		1      2	7     (0	) 498547	0
266	22.2	0	0	chr2	90122429	90122482 (	153076891	)	C LTR33B	LTR/ERVL	(29	)     47	4     42	1 498548	0
1709	23.4	4.7	1.8	chr2	90122492	90122826 (	153076547	)	C MER65C	LTR/ERV1	(4	)     45	7     11	6 498549	0
3145	13.8	3.8	0	chr2	90122827	90123305 (	153076068	)	C LOR1a	LTR/ERV1	(0	)     49	7	1 498550	0
1709	23.4	4.7	1.8	chr2	90123306	90123413 (	153075960	)	C MER65C	LTR/ERV1	(346	)     11	5	1 498549	0
29	0	0	0	chr2	90138585	90138613 (	153060760	)	#NAME?	Low_complexity		1      2	9     (0	) 498574	0
293	18.9	0	0	chr2	90139874	90139926 (	153059447	)	C LTR33B	LTR/ERVL	(29	)     47	4     42	2 498575	0
1867	21.5	5	2.5	chr2	90139937	90140272 (	153059101	)	C MER65C	LTR/ERV1	(4	)     45	7     11	1 498576	0
2917	15.4	3.1	0.8	chr2	90140273	90140756 (	153058617	)	C LOR1a	LTR/ERV1	(2	)     49	5	1 498577	0
1867	21.5	5	2.5	chr2	90140757	90140863 (	153058510	)	C MER65C	LTR/ERV1	(351	)     11	0	3 498576	0
1581	32	6.1	3.9	chr2	90154559	90155326 (	153044047	)	#NAME?	LINE/L1	5	7     84	1  (1738	) 498592	0
1544	21	0.3	0.3	chr2	90155332	90155637 (	153043736	)	C MER47A	DNA/TcMar-Tigg	er    (5	8)     3	8	3 49859	3       0
287	30.4	2	0	chr2	90192524	90192625 (	153006748	)	C L1MC4	LINE/L1	(151	)    789	1    778	8 498625	0
243	24.6	0	0	chr2	90193721	90193777 (	153005596	)	C LTR33B	LTR/ERVL	(29	)     47	4     41	8 498626	0
1508	22.8	9.3	1.9	chr2	90193782	90194101 (	153005272	)	C MER65C	LTR/ERV1	(0	)     46	1     11	2 498627	0
3221	12.9	3.5	0	chr2	90194102	90194581 (	153004792	)	C LOR1a	LTR/ERV1	(0	)     49	7	1 498628	0
1508	22.8	9.3	1.9	chr2	90194582	90194689 (	153004684	)	C MER65C	LTR/ERV1	(350	)     11	1	2 498627	0
1591	31.9	5.6	5.5	chr2	90212489	90213325 (	152986048	)	#NAME?	LINE/L1		4     84	1  (1738	) 498657	0
1573	19.5	0.3	0.3	chr2	90213343	90213636 (	152985737	)	C MER47A	DNA/TcMar-Tigg	er    (7	0)     2	96	3 49865	8       0
335	27.1	13.9	3.2	chr2	90228643	90228829 (	152970544	)	C L1MC4	LINE/L1	(151	)    789	1    768	5 498675	0
428	26.7	6.1	0	chr2	90229799	90229929 (	152969444	)	C LTR33B	LTR/ERVL	(0	)     50	3     36	5 498676	0
242	31.6	7.1	2.9	chr2	90230101	90230240 (	152969133	)	C LTR33B	LTR/ERVL	(277	)     22	6      8	1 498676	0
243	27.7	2.4	6.3	chr2	90230542	90230668 (	152968705	)	#NAME?	DNA/hAT-Charli	e	1     12	2    (44	) 498677	0
231	18	3	7.6	chr2	90248413	90248478 (	152950895	)	C L1MC4a	LINE/L1	(1	)    788	1    781	9 498701	0
311	29.4	2	0	chr2	90248497	90248598 (	152950775	)	C L1MC4	LINE/L1	(151	)    789	1    778	8 498702	0
258	22.2	6	0.3	chr2	90249666	90249759 (	152949614	)	C LTR33B	LTR/ERVL	(29	)     47	4     40	1 498703	0
1665	22.6	5.2	2	chr2	90249756	90250089 (	152949284	)	C MER65C	LTR/ERV1	(4	)     45	7     11	6 498704	0
3033	15.3	2.9	0	chr2	90250090	90250572 (	152948801	)	C LOR1a	LTR/ERV1	(0	)     49	7	1 498705	0
1665	22.6	5.2	2	chr2	90250573	90250680 (	152948693	)	C MER65C	LTR/ERV1	(346	)     11	5	1 498704	0
26	0	0	0	chr2	90259258	90259283 (	152940090	)	#NAME?	Low_complexity		1      2	6     (0	) 498712	0
301	19.3	0	0	chr2	90260544	90260600 (	152938773	)	C LTR33B	LTR/ERVL	(29	)     47	4     41	8 498713	0
1685	21.8	5.4	3.1	chr2	90260609	90260945 (	152938428	)	C MER65C	LTR/ERV1	(4	)     45	7     11	3 498714	0
3022	14.5	3.8	0.4	chr2	90260946	90261424 (	152937949	)	C LOR1a	LTR/ERV1	(2	)     49	5	1 498715	0
1685	21.8	5.4	3.1	chr2	90261425	90261531 (	152937842	)	C MER65C	LTR/ERV1	(349	)     11	2	3 498714	0
2810	6.1	0	0	chr2	90272944	90273254 (	152926119	)	#NAME?	SINE/Alu		1     31	1     (0	) 498733	0
1550	25.8	3.2	1.8	chr2	90274946	90275439 (	152923934	)	#NAME?	LINE/L1	736	3    786	3    (19	) 498734	0
344	29.9	2.6	5.2	chr14	106331972	106332126	(1017414	)	#NAME?	DNA/hAT-Charli	e      6	4     21	4   (128	) 350795	6       0
664	22.8	3.9	0.6	chr22	22381163	22381343 (	28923223)	C	L1MB7	LINE/L1	-41	6143	5957	4286763	0
966	29.1	6.2	8	chr22	22381342	22382430 (	28922136)	+	L1MEf	LINE/L1	1222	2284	-3862	4286764	0
240	8.6	0	0	chr22	22416093	22416127 (	28888439)	+	(TG)n	Simple_repeat	2	36	0	4286794	0
204	9.7	0	0	chr22	22416703	22416733 (	28887833)	+	(TTTA)n	Simple_repeat	2	32	0	4286795	0
1162	26.3	16.4	8.3	chr22	22416751	22417579 (	28886987)	+	L1M4	LINE/L1	799	1694	-5823	4286796	0
576	22.4	9	5.5	chr22	22425509	22425820 (	28878746)	+	L1M5	LINE/L1	4294	4616	-1530	4286805	0
2503	15.5	7.9	1.4	chr22	22430219	22430798 (	28873768)	C	MER4B	LTR/ERV1	0	900	1	4286809	0
244	21.9	4.6	1.5	chr22	22431191	22431255 (	28873311)	+	L1MC	LINE/L1	3698	3764	-2382	4286810	0
953	26.4	3.1	1.9	chr22	22434938	22435258 (	28869308)	C	MLT1B	LTR/ERVL-MaLR	0	390	66	4286814	0
2254	10.1	0.7	0.3	chr22	22435290	22435586 (	28868980)	+	AluSc8	SINE/Alu	1	298	-14	4286815	0
341	27.3	4	5.3	chr22	22435706	22435856 (	28868710)	C	L2a	LINE/L2	-25	3401	3253	4286816	0
2461	5.4	1	0.7	chr22	22441880	22442176 (	28862390)	C	AluY	SINE/Alu	-13	298	1	4286822	0
292	23.8	3.9	1	chr22	22442204	22442305 (	28862261)	C	L1MA10	LINE/L1	-14	6320	6216	4286823	0
324	28	9	1.5	chr22	22454035	22454168 (	28850398)	+	MER5A	DNA/hAT-Charlie	40	183	-6	4286837	0
546	28.8	0	0	chr22	22454380	22454511 (	28850055)	+	FLAM_C	SINE/Alu	2	133	-10	4286838	0
7921	2.3	0	0.1	chr22	22514503	22516150 (	28788416)	+	L1PA3	LINE/L1	4510	6155	0	4286912	0
189	10.7	0	0	chr22	22516607	22516634 (	28787932)	+	(TCC)n	Simple_repeat	1	28	0	4286913	0
208	10.9	1.6	9.8	chr22	22556879	22556939 (	28747627)	+	(TATATG)n	Simple_repeat	1	56	0	4286941	0
2181	10	0.7	1	chr22	22557071	22557399 (	28747167)	C	AluSg	SINE/Alu	0	310	1	4286942	0
225	18.4	1.2	6.2	chr22	22557400	22557451 (	28747115)	+	T-rich	Low_complexity	3	55	0	4286943	0
388	28.5	2.2	3.7	chr22	22575179	22575353 (	28729213)	+	MIR	SINE/MIR	44	221	-47	4286965	0
449	27.4	6.7	4.5	chr22	22682639	22682951 (	28621615)	C	L1ME1	LINE/L1	-21	6158	5839	4287152	0
245	21.7	2.9	1.4	chr22	22683075	22683144 (	28621422)	C	ORSL	DNA/hAT-Tip100	-170	105	35	4287153	0
589	18.3	25.5	0.5	chr22	22696906	22697097 (	28607469)	+	MLT1B	LTR/ERVL-MaLR	3	242	-148	4287165	0
268	23.4	13	0	chr22	22698761	22698837 (	28605729)	C	MER21C	LTR/ERVL	-142	796	710	4287166	0
713	22.9	0	0.8	chr14	22089683	22089804 (	85259736)	C	FLAM_A	SINE/Alu	-21	121	1	3379123	0
432	0	0	0	chr14	22091609	22091656 (	85257884)	+	(TATG)n	Simple_repeat	1	48	0	3379124	0
2354	8.8	0	0	chr14	22091657	22091929 (	85257611)	C	AluY	SINE/Alu	-33	278	6	3379125	0
2790	4.8	0	0.6	chr14	22110545	22110856 (	85238684)	C	AluY	SINE/Alu	-1	310	1	3379158	0
517	29.3	6.8	3.1	chr14	22111897	22112058 (	85237482)	+	MIR	SINE/MIR	14	181	-81	3379159	0
246	23.1	0	0	chr14	22112385	22112436 (	85237104)	+	LTR104_Mam	LTR/Gypsy	209	260	-1249	3379160	0
1522	23.6	0.3	0	chr14	22181268	22181555 (	85167985)	C	AluJr	SINE/Alu	-21	291	3	3379248	0
502	20.6	2	3.4	chr14	22181584	22181729 (	85167811)	C	Charlie7	DNA/hAT-Charlie	-2003	609	466	3379249	0
761	19.8	0	0	chr14	22181750	22181870 (	85167670)	C	AluJo	SINE/Alu	-54	258	138	3379250	0
384	26.5	2.9	0	chr14	22181871	22182006 (	85167534)	C	Charlie7	DNA/hAT-Charlie	-2128	484	345	3379249	0
307	25.7	1.9	1.9	chr14	22182100	22182206 (	85167334)	C	Charlie7	DNA/hAT-Charlie	-2425	187	81	3379249	0
279	27.3	3.9	0	chr14	22192718	22192794 (	85156746)	C	L2a	LINE/L2	0	3426	3347	3379267	0
280	14.1	3	3	chr14	22192797	22192862 (	85156678)	+	L1MA8	LINE/L1	5022	5087	-1056	3379268	0
737	11	0.8	0	chr14	22192863	22192980 (	85156560)	+	(TTCC)n	Simple_repeat	4	122	0	3379269	0
643	20.9	0	0	chr14	22193086	22193214 (	85156326)	C	L1PA17	LINE/L1	-23	6143	6015	3379270	0
5587	13.7	2.3	2.5	chr14	22193215	22194252 (	85155288)	+	L1MA8	LINE/L1	5075	6106	-185	3379268	0
799	20.7	0.6	0.6	chr14	22236343	22236507 (	85113033)	+	MER5A1	DNA/hAT-Charlie	2	166	0	3379316	0
192	7.7	0	0	chr14	22237680	22237705 (	85111835)	+	(ATG)n	Simple_repeat	2	27	0	3379317	0
998	16.1	0	5.2	chr14	22237858	22238031 (	85111509)	C	AluJo	SINE/Alu	-10	302	138	3379318	0
328	25.7	9.8	2.7	chr14	22252156	22252267 (	85097273)	C	L2a	LINE/L2	0	3426	3307	3379335	0
799	20.9	10	0	chr14	22252815	22253034 (	85096506)	+	L1M5	LINE/L1	5255	5496	-668	3379336	0
3215	9.5	1.2	2.6	chr14	22266190	22266657 (	85082883)	C	L1MA2	LINE/L1	0	6304	5840	3379353	0
3748	12.2	2.5	1.8	chr14	22266658	22267259 (	85082281)	C	MER4B	LTR/ERV1	-4	606	1	3379354	0
311	29.7	6.9	0	chr14	22279100	22279200 (	85070340)	C	L2a	LINE/L2	0	3426	3319	3379368	0
7895	10.5	1.4	0.3	chr14	22280684	22281982 (	85067558)	+	L1MA2	LINE/L1	4176	5489	-815	3379369	0
469	26.4	4.2	1.4	chr14	22293175	22293316 (	85056224)	C	MIRb	SINE/MIR	-2	266	121	3379385	0
2532	6.7	0	0.3	chr14	22294652	22294948 (	85054592)	C	AluY	SINE/Alu	-15	296	1	3379386	0
228	26.5	15	2.5	chr14	22295225	22295344 (	85054196)	+	L1MC5a	LINE/L1	2344	2478	-299	3379387	0
315	24.6	5.2	0.9	chr14	22295380	22295494 (	85054046)	+	L1ME4a	LINE/L1	5969	6088	-36	3379388	0
22	7	0	0	chr14	22298410	22298452 (	85051088)	+	AT_rich	Low_complexity	1	43	0	3379392	0
271	19.5	16.7	8.3	chr14	22298470	22298553 (	85050987)	+	LTR33A_	LTR/ERVL	1	91	-440	3379393	0
296	38.9	3.5	2.8	chr14	22298904	22299046 (	85050494)	C	MIR3	SINE/MIR	-48	160	17	3379394	0
24	3.2	0	0	chr14	22299099	22299129 (	85050411)	+	AT_rich	Low_complexity	1	31	0	3379395	0
474	1.8	0	0	chr14	22309149	22309203 (	85040337)	+	(TG)n	Simple_repeat	1	55	0	3379406	0
207	10	0	0	chr14	22309207	22309236 (	85040304)	+	(GA)n	Simple_repeat	1	30	0	3379407	0
22	0	0	0	chr14	22310217	22310238 (	85039302)	+	AT_rich	Low_complexity	1	22	0	3379408	0
21	0	0	0	chr14	22310250	22310270 (	85039270)	+	AT_rich	Low_complexity	1	21	0	3379409	0
232	20.4	0	0	chr14	22310317	22310365 (	85039175)	C	L1MA10	LINE/L1	-107	6227	6179	3379410	0
230	17.6	7	4.2	chr14	22310375	22310445 (	85039095)	C	L1MA10	LINE/L1	-1	6333	6261	3379411	0
3383	25.6	6.7	12.1	chr14	22315482	22316831 (	85032709)	C	L1MEf	LINE/L1	-3782	2364	1029	3379415	0
263	3.1	0	0	chr14	22337722	22337753 (	85011787)	C	AluYc	SINE/Alu	-180	119	88	3379443	0
1489	13.8	13.1	1.1	chr14	22337766	22338033 (	85011507)	C	AluSz	SINE/Alu	-12	300	1	3379444	0
818	25.6	4.5	6.4	chr14	22338424	22338736 (	85010804)	C	MLT1D	LTR/ERVL-MaLR	-198	307	1	3379445	0
369	0	0	0	chr14	22355895	22355935 (	84993605)	+	(TG)n	Simple_repeat	1	41	0	3379467	0
211	2.8	2.7	2.7	chr14	22355947	22355983 (	84993557)	+	(GGA)n	Simple_repeat	2	38	0	3379468	0
277	13.6	10.2	0	chr14	22357067	22357125 (	84992415)	C	L1MA10	LINE/L1	-1	6333	6269	3379469	0
2395	6.6	0	5.6	chr14	22357379	22357697 (	84991843)	C	AluY	SINE/Alu	-10	301	1	3379470	0
186	32.6	1	8.2	chr14	22357826	22357922 (	84991618)	C	MIR3	SINE/MIR	-81	127	38	3379471	0
2543	25.7	4.8	6.9	chr14	22363289	22363838 (	84985702)	C	L1MEf	LINE/L1	-3782	2364	1798	3379478	0
1620	20.1	0.7	0.7	chr14	22363839	22364122 (	84985418)	+	AluJo	SINE/Alu	1	284	-28	3379479	0
2543	25.2	4.6	8.2	chr14	22364123	22364627 (	84984913)	C	L1MEf	LINE/L1	-4445	1797	1349	3379478	0
8405	6.8	0.4	0	chr14	22371510	22372576 (	84976964)	+	MER11C	LTR/ERVK	1	1071	0	3379486	0
499	21.4	9.8	0	chr14	22387229	22387340 (	84962200)	C	MER21B	LTR/ERVL	-417	451	329	3379507	0
586	7.5	0	0	chr14	22387616	22387695 (	84961845)	C	MADE1	DNA/TcMar-Marin	er     (	0)	80	1 33795	08       0
224	34.1	2.4	0	chr14	22388104	22388185 (	84961355)	+	L2b	LINE/L2	3291	3374	-1	3379509	0
7679	15.1	1.7	0.2	chr14	22393238	22394516 (	84955024)	+	HSMAR2	DNA/TcMar-Marin	er	4    13	02     (	0) 33795	12       0
194	28.6	2	0	chr14	22408837	22408885 (	84940655)	C	L2a	LINE/L2	-40	3386	3337	3379531	0
207	0	0	0	chr14	22409518	22409540 (	84940000)	+	(TC)n	Simple_repeat	2	24	0	3379532	0
511	31.2	6	6	chr14	22410647	22410960 (	84938580)	+	HAL1	LINE/L1	16	329	-2178	3379533	0
1535	4.6	0.5	0	chr14	22418203	22418397 (	84931143)	+	L1PA5	LINE/L1	5948	6143	-11	3379540	0
459	0	0	0	chr14	22418398	22418448 (	84931092)	+	(TAAA)n	Simple_repeat	2	52	0	3379541	0
384	26.2	6.3	12.7	chr14	22419281	22419564 (	84929976)	C	MER113B	DNA/hAT-Charlie	-36	266	1	3379542	0
275	37	4.3	4.3	chr14	22419565	22419705 (	84929835)	C	MIR3	SINE/MIR	-48	160	20	3379543	0
6022	13.6	2.6	1.1	chr14	22432318	22433346 (	84916194)	C	L1MA4A	LINE/L1	0	6303	5259	3379551	0
1566	21.5	0.7	0.3	chr14	22434578	22434875 (	84914665)	+	AluJb	SINE/Alu	12	310	-2	3379552	0
273	20.3	0	0	chr14	22434895	22434953 (	84914587)	C	L1MA10	LINE/L1	-7	6327	6269	3379553	0
8380	18.8	2.2	2.5	chr14	22443833	22446448 (	84903092)	C	L1PA16	LINE/L1	-868	5272	2733	3379556	0
292	16.5	5.8	2.3	chr14	22447860	22447946 (	84901594)	C	LTR82A	LTR/ERVL	-782	90	1	3379559	0
